"isolate.id"	"sseqid"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"sample.id"	"relAb"	"n"	"iso"
"1067"	"no isolate"	"9b165f841c138407a0157a680caad4aa"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A2"	0.00100989699050697	0	"noi"
"1068"	"no isolate"	"99d20aab97a1d0e4bd35aa5281f4924f"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A2"	0.000403958796202787	0	"noi"
"1069"	"no isolate"	"80abe9dac23fdb578725808019c60cd4"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A2"	0.00706927893354878	0	"noi"
"1070"	"no isolate"	"d9b256a97dbd0c083aa0d987fe7ff5bb"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A2"	0.045647343970915	0	"noi"
"1071"	"no isolate"	"13e8a777a9e592c03614aeb0b81b0d06"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A2"	0.00585740254494042	0	"noi"
"1072"	"no isolate"	"ba4a7fae1fff8987c135fca829e7badd"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A2"	0.0248434659664714	0	"noi"
"1073"	"no isolate"	"472005d34803ac3989de981181c27b4f"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A2"	0.0315087861038174	0	"noi"
"1199"	"no isolate"	"8933923ffeec53401d6372d6b378a1ff"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"C5"	0.00421348314606742	0	"noi"
"1200"	"no isolate"	"a1bb4a9fff65cd4dd56af6de9abe07e2"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"C5"	0.0126404494382022	0	"noi"
"1201"	"no isolate"	"055b2349e691a0b6156274f40f5d96f1"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"C5"	0.000842696629213483	0	"noi"
"1202"	"no isolate"	"11f1f4bf6f946107f8202e0753ea6aa3"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"C5"	0.000280898876404494	0	"noi"
"1203"	"no isolate"	"a2d8ef8853d722527df7bbd4d2fd9723"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"C5"	0.000842696629213483	0	"noi"
"1204"	"no isolate"	"36806ba919c700b3ef56f2bb2d2824db"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"C5"	0.00112359550561798	0	"noi"
"1205"	"no isolate"	"f6d1c3429829c6a094d473592fe4e1ba"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"C5"	0.00870786516853933	0	"noi"
"1280"	"no isolate"	"3f16e1ce4ec1c05e4d6dd076a51159f0"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"C6"	0.00599315068493151	0	"noi"
"1353"	"no isolate"	"502f5b435ccffdfeba181c6a6c150835"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"C8"	0.00116845180136319	0	"noi"
"1354"	"no isolate"	"802d84a9a3757c576afe024ecb89b9be"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"C8"	0.00389483933787731	0	"noi"
"1355"	"no isolate"	"055b2349e691a0b6156274f40f5d96f1"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"C8"	0.000389483933787731	0	"noi"
"1356"	"no isolate"	"3f16e1ce4ec1c05e4d6dd076a51159f0"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"C8"	0.0112950340798442	0	"noi"
"1357"	"no isolate"	"a95c92ad057df03ecf4fd0e2b46da6d7"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"C8"	0.0459591041869523	0	"noi"
"1358"	"no isolate"	"d8f2be4db5d09bc2032c0faae7b60637"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"C8"	0.0208373904576436	0	"noi"
"1359"	"no isolate"	"f4d733c5d613393afc64e455debb8cec"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"C8"	0.00136319376825706	0	"noi"
"1360"	"no isolate"	"791b5b3d5f34982976da7898a2d1764f"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"C8"	0.00642648490749757	0	"noi"
"1361"	"no isolate"	"14b5e4123e0f3c4ae869b7266934a15f"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"C8"	0.00603700097370983	0	"noi"
"1362"	"no isolate"	"0a8db22a9d9bc03ae4aa272d275d38d1"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"C8"	0.0220058422590068	0	"noi"
"1363"	"no isolate"	"932cbd62f5690f3df968aca6b3a02420"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"C8"	0.00233690360272639	0	"noi"
"1364"	"no isolate"	"324c895b46a4b865f851ce17a3d928ab"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"C8"	0.00642648490749757	0	"noi"
"1365"	"no isolate"	"99d20aab97a1d0e4bd35aa5281f4924f"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"C8"	0.000194741966893866	0	"noi"
"1366"	"no isolate"	"80abe9dac23fdb578725808019c60cd4"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"C8"	0.000194741966893866	0	"noi"
"1367"	"no isolate"	"472005d34803ac3989de981181c27b4f"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"C8"	0.00973709834469328	0	"noi"
"1377"	"no isolate"	"cd78ba1fef3927f46ed400df0c452e6a"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"C8"	0.000584225900681597	0	"noi"
"1472"	"no isolate"	"502f5b435ccffdfeba181c6a6c150835"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"D1"	0.00563449289563939	0	"noi"
"1473"	"no isolate"	"b4514a5e85fcd3c2b74abdb9b8e2fbd2"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"D1"	0.00122488975992161	0	"noi"
"1474"	"no isolate"	"802d84a9a3757c576afe024ecb89b9be"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"D1"	0.00367466927976482	0	"noi"
"1475"	"no isolate"	"efc9ce7ad0f865c58c3d2935492065cc"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"D1"	0.000489955903968643	0	"noi"
"1476"	"no isolate"	"3f16e1ce4ec1c05e4d6dd076a51159f0"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"D1"	0.0164135227829495	0	"noi"
"1477"	"no isolate"	"a95c92ad057df03ecf4fd0e2b46da6d7"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"D1"	0.0940715335619794	0	"noi"
"1478"	"no isolate"	"d8f2be4db5d09bc2032c0faae7b60637"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"D1"	0.0421362077413033	0	"noi"
"1479"	"no isolate"	"791b5b3d5f34982976da7898a2d1764f"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"D1"	0.00587947084762371	0	"noi"
"1480"	"no isolate"	"14b5e4123e0f3c4ae869b7266934a15f"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"D1"	0.00465458108770211	0	"noi"
"1481"	"no isolate"	"0a8db22a9d9bc03ae4aa272d275d38d1"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"D1"	0.0328270455658991	0	"noi"
"1482"	"no isolate"	"324c895b46a4b865f851ce17a3d928ab"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"D1"	0.0127388535031847	0	"noi"
"1483"	"no isolate"	"99d20aab97a1d0e4bd35aa5281f4924f"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"D1"	0.000979911807937286	0	"noi"
"1484"	"no isolate"	"80abe9dac23fdb578725808019c60cd4"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"D1"	0.000979911807937286	0	"noi"
"1485"	"no isolate"	"d9b256a97dbd0c083aa0d987fe7ff5bb"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"D1"	0.00514453699167075	0	"noi"
"1486"	"no isolate"	"13e8a777a9e592c03614aeb0b81b0d06"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"D1"	0.00122488975992161	0	"noi"
"1487"	"no isolate"	"472005d34803ac3989de981181c27b4f"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"D1"	0.0218030377266046	0	"noi"
"1488"	"no isolate"	"8427c3bffc71e64a16d2246dd6db3226"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"D1"	0.000244977951984321	0	"noi"
"1574"	"AXB_064.27F"	"b8f1647a9a2597e71b4917a801a0bf95"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"D2"	0	2	"i"
"1582"	"no isolate"	"80abe9dac23fdb578725808019c60cd4"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"D2"	0.00403225806451613	0	"noi"
"1610"	"AXVR_011.27F"	"b8f1647a9a2597e71b4917a801a0bf95"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"D4"	0	1	"i"
"1617"	"AXBH_053.27F"	"472005d34803ac3989de981181c27b4f"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"D5"	0	1	"i"
"1649"	"no isolate"	"502f5b435ccffdfeba181c6a6c150835"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A3"	0.00118436636399526	0	"noi"
"1650"	"no isolate"	"802d84a9a3757c576afe024ecb89b9be"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A3"	0.00157915515199368	0	"noi"
"1651"	"no isolate"	"3f16e1ce4ec1c05e4d6dd076a51159f0"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A3"	0.00868535333596526	0	"noi"
"1652"	"no isolate"	"a95c92ad057df03ecf4fd0e2b46da6d7"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A3"	0.0284247927358863	0	"noi"
"1653"	"no isolate"	"d8f2be4db5d09bc2032c0faae7b60637"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A3"	0.0173707066719305	0	"noi"
"1654"	"no isolate"	"791b5b3d5f34982976da7898a2d1764f"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A3"	0.00434267666798263	0	"noi"
"1655"	"no isolate"	"14b5e4123e0f3c4ae869b7266934a15f"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A3"	0.00513225424397947	0	"noi"
"1656"	"no isolate"	"0a8db22a9d9bc03ae4aa272d275d38d1"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A3"	0.0153967627319384	0	"noi"
"1657"	"no isolate"	"324c895b46a4b865f851ce17a3d928ab"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A3"	0.00631662060797473	0	"noi"
"1658"	"no isolate"	"99d20aab97a1d0e4bd35aa5281f4924f"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A3"	0.00118436636399526	0	"noi"
"1659"	"no isolate"	"80abe9dac23fdb578725808019c60cd4"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A3"	0.00315831030398737	0	"noi"
"1660"	"no isolate"	"13e8a777a9e592c03614aeb0b81b0d06"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A3"	0.000394788787998421	0	"noi"
"1661"	"no isolate"	"472005d34803ac3989de981181c27b4f"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A3"	0.00394788787998421	0	"noi"
"1724"	"AXVR_013.27F"	"802d84a9a3757c576afe024ecb89b9be"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"D7"	0	1	"i"
"1725"	"AXVR_014.27F"	"14b5e4123e0f3c4ae869b7266934a15f"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"D7"	0	1	"i"
"1745"	"AAVR_022.27F"	"9dc31f8ad7cb1b85e043f189f28dff1e"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"D8"	0	4	"i"
"1749"	"AXB_070.27F"	"472005d34803ac3989de981181c27b4f"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"D8"	0	1	"i"
"1774"	"11.27F"	"0a8db22a9d9bc03ae4aa272d275d38d1"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A4"	0.0507602862254025	8	"i"
"1834"	"no isolate"	"502f5b435ccffdfeba181c6a6c150835"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A4"	0.0158765652951699	0	"noi"
"1835"	"no isolate"	"b4514a5e85fcd3c2b74abdb9b8e2fbd2"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A4"	0.00491949910554562	0	"noi"
"1836"	"no isolate"	"3e3f3d95c7e20504fa7e3cabe48014ce"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A4"	0.00156529516994633	0	"noi"
"1837"	"no isolate"	"802d84a9a3757c576afe024ecb89b9be"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A4"	0.00134168157423971	0	"noi"
"1838"	"no isolate"	"554b719350dee2805d87e95e14137d0c"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A4"	0.000894454382826476	0	"noi"
"1839"	"no isolate"	"efc9ce7ad0f865c58c3d2935492065cc"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A4"	0.00134168157423971	0	"noi"
"1840"	"no isolate"	"4a57f78d3d36afa853016727487b6937"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A4"	0.000670840787119857	0	"noi"
"1841"	"no isolate"	"3f16e1ce4ec1c05e4d6dd076a51159f0"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A4"	0.00961538461538462	0	"noi"
"1842"	"no isolate"	"a95c92ad057df03ecf4fd0e2b46da6d7"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A4"	0.0386851520572451	0	"noi"
"1843"	"no isolate"	"d8f2be4db5d09bc2032c0faae7b60637"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A4"	0.012298747763864	0	"noi"
"1844"	"no isolate"	"791b5b3d5f34982976da7898a2d1764f"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A4"	0.00380143112701252	0	"noi"
"1845"	"no isolate"	"14b5e4123e0f3c4ae869b7266934a15f"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A4"	0.00983899821109123	0	"noi"
"1846"	"no isolate"	"324c895b46a4b865f851ce17a3d928ab"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A4"	0.00670840787119857	0	"noi"
"1847"	"no isolate"	"142c19227b1a4a2f3d8f84347f79cd14"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A4"	0.00245974955277281	0	"noi"
"1848"	"no isolate"	"80abe9dac23fdb578725808019c60cd4"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A4"	0.000670840787119857	0	"noi"
"1849"	"no isolate"	"d9b256a97dbd0c083aa0d987fe7ff5bb"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A4"	0.0118515205724508	0	"noi"
"1850"	"no isolate"	"13e8a777a9e592c03614aeb0b81b0d06"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A4"	0.00178890876565295	0	"noi"
"1851"	"no isolate"	"ba4a7fae1fff8987c135fca829e7badd"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A4"	0.00201252236135957	0	"noi"
"1852"	"no isolate"	"472005d34803ac3989de981181c27b4f"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A4"	0.0174418604651163	0	"noi"
"1986"	"no isolate"	"502f5b435ccffdfeba181c6a6c150835"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A6"	0.0272132885668846	0	"noi"
"1987"	"no isolate"	"b4514a5e85fcd3c2b74abdb9b8e2fbd2"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A6"	0.00212051599222477	0	"noi"
"1988"	"no isolate"	"caf056905955d4fad48fca78fdf49b70"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A6"	0.00141367732814985	0	"noi"
"1989"	"no isolate"	"3e3f3d95c7e20504fa7e3cabe48014ce"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A6"	0.00159038699416858	0	"noi"
"1990"	"no isolate"	"802d84a9a3757c576afe024ecb89b9be"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A6"	0.000883548330093656	0	"noi"
"1991"	"no isolate"	"efc9ce7ad0f865c58c3d2935492065cc"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A6"	0.000176709666018731	0	"noi"
"1992"	"no isolate"	"3f16e1ce4ec1c05e4d6dd076a51159f0"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A6"	0.0120162572892737	0	"noi"
"1993"	"no isolate"	"a95c92ad057df03ecf4fd0e2b46da6d7"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A6"	0.0438239971726453	0	"noi"
"1994"	"no isolate"	"d8f2be4db5d09bc2032c0faae7b60637"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A6"	0.0153737409436296	0	"noi"
"1995"	"no isolate"	"8b9fcbdbc5a7ecc6539663e373e7ee0e"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A6"	0.00159038699416858	0	"noi"
"1996"	"no isolate"	"791b5b3d5f34982976da7898a2d1764f"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A6"	0.00265064499028097	0	"noi"
"1997"	"no isolate"	"14b5e4123e0f3c4ae869b7266934a15f"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A6"	0.00812864463686164	0	"noi"
"1998"	"no isolate"	"0a8db22a9d9bc03ae4aa272d275d38d1"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A6"	0.0220887082523414	0	"noi"
"1999"	"no isolate"	"324c895b46a4b865f851ce17a3d928ab"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A6"	0.00530128998056194	0	"noi"
"2000"	"no isolate"	"142c19227b1a4a2f3d8f84347f79cd14"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A6"	0.0185545149319668	0	"noi"
"2001"	"no isolate"	"75fad29217db823fb93703c4f1387689"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A6"	0.000883548330093656	0	"noi"
"2002"	"no isolate"	"9b165f841c138407a0157a680caad4aa"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A6"	0.00123696766213112	0	"noi"
"2003"	"no isolate"	"99d20aab97a1d0e4bd35aa5281f4924f"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A6"	0.00141367732814985	0	"noi"
"2004"	"no isolate"	"80abe9dac23fdb578725808019c60cd4"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A6"	0.00159038699416858	0	"noi"
"2005"	"no isolate"	"d9b256a97dbd0c083aa0d987fe7ff5bb"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A6"	0.00494787064852447	0	"noi"
"2006"	"no isolate"	"58888c4894addd56227459d7db3733aa"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A6"	0.000353419332037462	0	"noi"
"2007"	"no isolate"	"13e8a777a9e592c03614aeb0b81b0d06"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A6"	0.00141367732814985	0	"noi"
"2008"	"no isolate"	"ba4a7fae1fff8987c135fca829e7badd"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A6"	0.00901219296695529	0	"noi"
"2009"	"no isolate"	"472005d34803ac3989de981181c27b4f"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"A6"	0.018377805265948	0	"noi"
